asin,brand,description,listPrice/currency,listPrice/value,price,price/currency,price/value,reviewsCount,stars,thumbnailImage,title,url
B07YDGQQN5,Brand: FUR JADEN,,₹,2500,,₹,849,5379,4.3,https://m.media-amazon.com/images/I/41glcjipPHL._SX342_SY445_.jpg,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",https://www.amazon.in/dp/B07YDGQQN5
B0BTD4S4XF,Brand: American Tourister,"A backpack isn’t just a bag. It’s a cache, a case, a mobile base of sorts. And it is a reflection of the care you’ve put into selecting the ideal loadout of items to keep on you. Introducing Valex, a modern everyday backpacks collections are available in a variety of nice looking colours to express your true self",₹,2500,,₹,1299,414,4.3,https://m.media-amazon.com/images/I/31+gFc+EjwL._SX342_SY445_.jpg,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",https://www.amazon.in/dp/B0BTD4S4XF
B0B46TCF5N,Brand: Amazon Brand - Solimo,,₹,999,,₹,499,108,4.4,https://m.media-amazon.com/images/I/51DpaoiUahL._SY445_SX342_.jpg,Amazon Brand - Solimo 8L Polyester Canvas Backpack,https://www.amazon.in/dp/B0B46TCF5N
B09SB5DP5Y,MosQuick,,₹,700,,₹,420,63,4.2,https://m.media-amazon.com/images/I/31g-YM+kPHL._SY445_SX342_.jpg,"MosQuick® Clear large Drawstring Bags Clear Plastic Travel Bags, Travel Garments Organizing Storage Plastic Bags ,Shoe bags , Stationery Bag,multipurpose bag - Translucent",https://www.amazon.in/dp/B09SB5DP5Y
B09W3XLDM2,Brand: AmazonBasics,,₹,1999,,₹,709,602,4.2,https://m.media-amazon.com/images/I/51ePzrcBEEL._SX300_SY300_QL70_FMwebp_.jpg,AmazonBasics Laptop Backpack,https://www.amazon.in/dp/B09W3XLDM2
B0C6KJ53NB,SOKKER,,₹,399,,₹,299,,,https://m.media-amazon.com/images/I/41Q3uHEqz9L._SX300_SY300_QL70_ML2_.jpg,Sokker Nylon 35 LTR Rain and Dust Cover with Pouch for Laptop Bag/Casual Bag (Black),https://www.amazon.in/dp/B0C6KJ53NB
B09QJ7ZF2Y,TRUE HUMAN,,₹,2100,,₹,689,2208,3.8,https://m.media-amazon.com/images/I/41jiPVOTx1L._SX342_SY445_.jpg,"TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port Laptop Bag, Office bag, college bag and anti -theft back pocket (Black)",https://www.amazon.in/dp/B09QJ7ZF2Y
B0BR1C59R8,uppercase,,₹,2500,,₹,1900,63,4.6,https://m.media-amazon.com/images/I/41WsIsDS3LL._SX342_SY445_.jpg,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/dp/B0BR1C59R8
B07M9BRCQ5,Brand: FUR JADEN,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,₹,4000,,₹,899,6175,4.3,https://m.media-amazon.com/images/I/41+RhjMFhuL._SY300_SX300_.jpg,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,https://www.amazon.in/dp/B07M9BRCQ5
B0BPVLXD53,ADISA,,₹,1799,,₹,599,223,3.8,https://m.media-amazon.com/images/I/51S61p4YNVL._SX300_SY300_QL70_FMwebp_.jpg,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),https://www.amazon.in/dp/B0BPVLXD53
B0BTD4FK9G,Brand: American Tourister,"A backpack isn’t just a bag. It’s a cache, a case, a mobile base of sorts. And it is a reflection of the care you’ve put into selecting the ideal loadout of items to keep on you. Introducing Valex, a modern everyday backpacks collections are available in a variety of nice looking colours to express your true self",₹,2500,,₹,1399,422,4.3,https://m.media-amazon.com/images/I/31dsrtWTm8L._SX342_SY445_.jpg,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",https://www.amazon.in/dp/B0BTD4FK9G
B0821PYKVK,Presto!,,₹,329,,₹,3.66,29553,4.3,https://m.media-amazon.com/images/I/413vdjbrplL._SX300_SY300_QL70_FMwebp_.jpg,"Presto! Oxo-Biodegradable Garbage Bags, Large (24 x 32 inches) - 15 bags/roll (Pack of 6, Black, plastic)",https://www.amazon.in/dp/B0821PYKVK
B07HLYW3FF,Blue Tree,,₹,599,,₹,285,1108,4,https://m.media-amazon.com/images/I/41uzZhAEYIL._SX300_SY300_QL70_FMwebp_.jpg,Blue Tree 10 liters Kids Backpack Mini Travel Bag 1-6 Years SPIDER,https://www.amazon.in/dp/B07HLYW3FF
B08Z1HHHTD,Skybags,"Ideal for a college student who does not carry a lot of books or laptop to college. Very stylish, slim and feature loaded Backpack",₹,2100,,₹,599,4995,4.1,https://m.media-amazon.com/images/I/41gnhBbWFOL._SY445_SX342_.jpg,Skybags Brat Black 46 Cms Casual Backpack,https://www.amazon.in/dp/B08Z1HHHTD
B0BRJLWQ6R,Dyazo,,₹,1499,,₹,805,304,4.4,https://m.media-amazon.com/images/I/31MfC7zJG2L._SY300_SX300_QL70_FMwebp_.jpg,"DYAZO Water Resistant Camera Bag/Case Shoulder Strap Space for Photography Lens and Accessories Compatible for Nikon, Canon, Sony, Panasonic, Samsung & Other SLR/DSLR etc (Black & Silver)",https://www.amazon.in/dp/B0BRJLWQ6R
B07CJCGM1M,Brand: American Tourister,,₹,2300,,₹,1199,55187,4,https://m.media-amazon.com/images/I/31mUgvf0QTL._SX300_SY300_QL70_FMwebp_.jpg,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),https://www.amazon.in/dp/B07CJCGM1M
B09791Z64V,jaspo,,₹,1199,,₹,521,91,3.4,https://m.media-amazon.com/images/I/31IyR-9a2-S._SX342_SY445_.jpg,"jaspo Roller Skating Bag, Quad & Inline Skates (Water Resistant), Casual/Office/College Book Backpack Computer/Laptop Bag for Both Kids & Adults Travel Backpack",https://www.amazon.in/dp/B09791Z64V
B07XXFB9CZ,Sfane,"Sfane Sports Bag practical everyday sizing make it great for hauling just about anything.Big compartments holds Sports Clothing, Gloves, Shaker, Sports ball, Sports Accessories, etc. Or anything that might be wet or soiled. High quality provide years of dependable service. Made in India.",₹,1199,,₹,387,7479,4.3,https://m.media-amazon.com/images/I/31q--YOSqkS._SY300_SX300_.jpg,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),https://www.amazon.in/dp/B07XXFB9CZ
B09TPX22NF,ADISA,,₹,1799,,₹,499,959,3.9,https://m.media-amazon.com/images/I/41+jhwpPq9L._SY300_SX300_.jpg,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),https://www.amazon.in/dp/B09TPX22NF
B0BQYJ8WP5,uppercase,,₹,1800,,₹,1350,95,4,https://m.media-amazon.com/images/I/41cFZMBH+lL._SX342_SY445_.jpg,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Blue)",https://www.amazon.in/dp/B0BQYJ8WP5
B0BJ986NTC,WALKENT,"When it comes to finding the perfect laptop backpack, the Walkent Duo Laptop Backapck stands out from the crowd. This innovative bag is designed to meet all of your needs, whether you're a busy professional, a student on the go, or someone who loves to travel.One of the standout features of the Walkent Duo is its versatility. With its ability to transform into three different styles - a school bag, a hand bag, or a suitcase - you can customize your bag to meet your needs, no matter where your day takes you. Shoulder straps can be folded inside the bad and be hidden to make this bag a proper duffle bag. In addition to its flexible design, the Walkent Duo is also incredibly durable. The bag's water-resistant and scratch-resistant outer ensures that your belongings stay safe and dry, even in challenging weather conditions. And with its cushioned laptop compartment, you can trust that your devices will be protected from bumps and scratches. But that's not all - the Walkent Duo also features multiple compartments, including anti-theft pockets and a separate shoe compartment, making it easy to stay organized no matter what you're carrying. And with its padded shoulder straps and back, you can carry your bag comfortably, even when you're carrying a heavy load. If you're someone who loves to stay connected, you'll appreciate the Walkent Duo's external USB and audio port, which makes it easy to charge your devices on the go. And with its trolley sleeve for travel, you can easily attach your bag to your luggage and breeze through the airport. The Walkent Duo Laptop Backpack is the perfect choice for anyone who wants a functional and stylish laptop backpack that can keep up with their busy lifestyle. Order yours today and start experiencing the ultimate in comfort, convenience, and style.",₹,5490,,₹,3190,19,4.6,https://m.media-amazon.com/images/I/412cLWGpczL._SX342_SY445_.jpg,"WALKENT Premium 2 in 1 Multifunction Travel Backpack & Laptop Bag Ideal for Sales & Marketing Jobs - Waterproof, Cushioned Strap, Multiple Carrying Positions for Men - (Model Duo, 35 Ltrs)",https://www.amazon.in/dp/B0BJ986NTC
B085MHDJ93,Half Moon,,₹,1799,,₹,649,16375,3.9,https://m.media-amazon.com/images/I/41odceUJRpL._SY445_SX342_.jpg,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",https://www.amazon.in/dp/B085MHDJ93
B0BJ32LQ6X,Half Moon,"This backpack is lightweight water-resistant, capacity of approx 37 Ltr, has a soft and ventilated back panel, and is perfect for carrying all your necessities. Adjustable and breathable padded shoulder strap to meet different requirements for both men and women; made from highly rip and water-resistant polyester fabric, provide strengthen and long-lasting performance; roomy enough for your traveling requirements also having a Rain cover.",₹,2899,,₹,849,3072,3.9,https://m.media-amazon.com/images/I/41t-bUklecL._SX342_SY445_.jpg,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,https://www.amazon.in/dp/B0BJ32LQ6X
B07G4F6XFH,Gear,,₹,1999,,₹,988,5852,4.4,https://m.media-amazon.com/images/I/41wVsxi7zzL._SX342_SY445_.jpg,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,https://www.amazon.in/dp/B07G4F6XFH
B09B27S9SG,Safari,,₹,3399,,₹,1099,1577,3.8,https://m.media-amazon.com/images/I/4194hraMo8L._SX300_SY300_QL70_FMwebp_.jpg,"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)",https://www.amazon.in/dp/B09B27S9SG
B07F3X45WZ,ADISA,,₹,1799,,₹,499,5968,4,https://m.media-amazon.com/images/I/41MP7GOt4VL._SX342_SY445_.jpg,ADISA Light Weight Laptop Backpack 32 Ltrs,https://www.amazon.in/dp/B07F3X45WZ
B07PLKV6D1,Brand: Wesley,,₹,1199,,₹,448,12998,4.3,https://m.media-amazon.com/images/I/518feT6kFNL._SX300_SY300_QL70_FMwebp_.jpg,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,https://www.amazon.in/dp/B07PLKV6D1
B01F7AX9ZA,F Gear,"A fashionable laptop backpack. This full-featured pack makes space for everything essential with multiple zip pockets on the exterior, plus a ready-to-go interior with padded laptop compartment and other storage solutions. Pattern: Solid. Laptop Size: 16",₹,2580,,₹,1099,16898,4.4,https://m.media-amazon.com/images/I/41QbJXqA-PL._SY300_SX300_.jpg,F Gear Luxur Brown 25 liter Laptop Backpack (2404),https://www.amazon.in/dp/B01F7AX9ZA
B09VCLZ3K4,Half Moon,"This backpack is lightweight water-resistant, capacity of approx 37 Ltr, has a soft and ventilated back panel, and is perfect for carrying all your necessities. Adjustable and breathable padded shoulder strap to meet different requirements for both men and women; made from highly rip and water-resistant polyester fabric, provide strengthen and long-lasting performance; roomy enough for your traveling requirements also having a Rain cover.",₹,2899,,₹,849,3072,3.9,https://m.media-amazon.com/images/I/41Sr2REh9jL._SX342_SY445_.jpg,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,https://www.amazon.in/dp/B09VCLZ3K4
B0757MBSS6,Brand: Gear,,₹,1499,,₹,399,2196,3.8,https://m.media-amazon.com/images/I/416pU0obccL._SY445_SX342_.jpg,Gear Casual Backpack,https://www.amazon.in/dp/B0757MBSS6
B07FWQ9HRV,Nivia,,₹,299,,₹,219,3628,4,https://m.media-amazon.com/images/I/31A90PizCdL._SX300_SY300_QL70_FMwebp_.jpg,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,https://www.amazon.in/dp/B07FWQ9HRV
B084LF4RT5,FATMUG,,₹,2999,,₹,1599,2081,4.4,https://m.media-amazon.com/images/I/51gZt4L2XuL._SX300_SY300_QL70_FMwebp_.jpg,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey,Oxford Fabric)",https://www.amazon.in/dp/B084LF4RT5
B0BYB631NR,TRUE HUMAN,,₹,2499,,₹,680,132,3.7,https://m.media-amazon.com/images/I/61hDt0oPrWL._SY445_SX342_QL70_FMwebp_.jpg,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",https://www.amazon.in/dp/B0BYB631NR
B07G3CG9FC,ADISA,,₹,1799,,₹,399,9387,4,https://m.media-amazon.com/images/I/41jyU90u2DL._SX342_SY445_.jpg,ADISA Laptop Backpack 31 Ltrs,https://www.amazon.in/dp/B07G3CG9FC
B088XB5XY8,Brand: MI,,₹,499,,₹,398,9320,4.1,https://m.media-amazon.com/images/I/31c8jhDtf3L._SX300_SY300_QL70_FMwebp_.jpg,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",https://www.amazon.in/dp/B088XB5XY8
B0BS6YGKMC,Brand: LOOKMUSTER,,₹,999,,₹,499,32,3.9,https://m.media-amazon.com/images/I/31Yx+C+vn5L._SY445_SX342_.jpg,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,https://www.amazon.in/dp/B0BS6YGKMC
B097RJ22Q3,Lavie Sport,This unisex stylish travel Bag is made of premium nylon fabric which is the most durable material. It is water and scratch resistant. It has a full lining made of polyester for additional strength and protection for your valuables.,₹,3895,,₹,1049,7899,4,https://m.media-amazon.com/images/I/315+asqXYnL._SY300_SX300_.jpg,Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,https://www.amazon.in/dp/B097RJ22Q3
B0BX3QFVSM,ADISA,"Light weight and spacious laptop backpack with 2 compartments and 1 front easy-access pocket. One compartment is for carrying laptop inside with padding for safety and space for laptop accessories like charger, etc. Other compartment has organiser for pens, visiting cards, etc. along with space for carrying papers, files, etc. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort.",₹,1799,,₹,399,97,3.8,https://m.media-amazon.com/images/I/41M-qK+5M0L._SY300_SX300_.jpg,ADISA 31 Ltrs Casual Backpack School College Bag Pack (Navy Blue),https://www.amazon.in/dp/B0BX3QFVSM
B0BLVQ9NTD,Half Moon,"A super-slim design, trendy looks and durable construction - this stylish 35 L backpack from Half Moon has got everything that will complement your youthful personality. With its spacious interiors, this unisex backpack is a great option for short road trips, college and work. Ergonomic design Crafted from polyester, this medium backpack is sturdy enough to withstand regular wear and tear gracefully. It features a cushioned base and internal back padding to offer you extra comfort. The padded shoulder straps of this bag can be easily adjusted according to your liking. Spacious Featuring one front pocket and three main compartments, all with speciality zippers, this bag offers you enough space to carry your books, files, coins, travel accessories, stationery, keys and mobile accessories. It comes with the Half Moon promise of quality.",₹,2599,,₹,699,538,3.8,https://m.media-amazon.com/images/I/41m39YgwniL._SX342_SY445_.jpg,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,https://www.amazon.in/dp/B0BLVQ9NTD
B081GSQ9D9,POLESTAR,,₹,2199,,₹,549,8966,3.9,https://m.media-amazon.com/images/I/31siClwuq5L._SX342_SY445_.jpg,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",https://www.amazon.in/dp/B081GSQ9D9
B07GXYHFCY,DZert,,₹,799,,₹,339,2461,3.8,https://m.media-amazon.com/images/I/41vMQrPjzlL._SY300_SX300_.jpg,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,https://www.amazon.in/dp/B07GXYHFCY
B09321GJXZ,Bennett,,₹,1499,,₹,512,6061,4,https://m.media-amazon.com/images/I/5103UXtIJvL._SX300_SY300_QL70_FMwebp_.jpg,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,https://www.amazon.in/dp/B09321GJXZ
B07G44G1DC,Gear,"Gear bags are designed for the quick commute as well for the long journey. these backpacks can be used as laptop bags,adventure bags and so on. Your favorite travel companion, The backpacks come with enough storage space to carry all your requirements.",₹,2199,,₹,981,1817,4.4,https://m.media-amazon.com/images/I/41sDwktQLgL._SX342_SY445_.jpg,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,https://www.amazon.in/dp/B07G44G1DC
B098FFTDKT,Gear,"The Cross Training Duffel from Gear is the optimum solution for an all-purpose duffel bag - whether its the gym, that weekend travel, the training field or the sports arena. Every Gear Bag is tested in real world conditions and crafted with user insights to achieve optimum functionality.",₹,1299,,₹,479,2156,4.3,https://m.media-amazon.com/images/I/31ski4VhySS._SY445_SX342_.jpg,Gear Polyester 23 Cms Travel Duffle Bag (Black),https://www.amazon.in/dp/B098FFTDKT
B0BXQZ6Q85,ADISA,"High Quality large and spacious laptop backpack with 1 main laptop compartment and 1 front easy-access pocket. It is ideal for carrying laptop inside with padding for safety and space for laptop accessories like charger, etc. It also has organiser for pens, visiting cards, etc along with space for carrying papers, files, etc. It has provision for holding bottles on one side and has USB charging slot on the other side. It has padded shoulder straps for your comfort.",₹,1799,,₹,499,66,4,https://m.media-amazon.com/images/I/41Pflb2DqqL._SY300_SX300_.jpg,ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Black),https://www.amazon.in/dp/B0BXQZ6Q85
B07MXM5M99,Brand: FUR JADEN,Meticulously designed to provide a perfect fit. Offers a premium quality material that ensure durability,₹,2000,,₹,479,10260,3.9,https://m.media-amazon.com/images/I/41ipgzcg8xL._SY300_SX300_.jpg,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",https://www.amazon.in/dp/B07MXM5M99
B07FC4D9B5,Brand: Wildcraft,"Fits upto 15 inch. Side mesh pocket for water bottle. Padded back system for carrying comfort. Webbing haul loop. Internal organizer. Material Specifications: 420D Poly Ripstop coated, 210D Nylon Poly Melange, 420D TM Poly Dobby.",₹,1699,,₹,1534,1959,4.4,https://m.media-amazon.com/images/I/31l-BhF2i0L._SY300_SX300_.jpg,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),https://www.amazon.in/dp/B07FC4D9B5
B08J8HQ3MD,Amazon Brand - Solimo,,₹,1800,,₹,849,60,4.3,https://m.media-amazon.com/images/I/41fWjO3sFJL._SX300_SY300_QL70_FMwebp_.jpg,"Amazon Brand - Solimo Cricket Kit Bag, Red",https://www.amazon.in/dp/B08J8HQ3MD
B09B28TKLG,Safari,"Safari Quill is a 26 Litres, 2 compartment laptop backpack perfect for daily usage. It has a dedicated tech safe laptop sleeve that can hold upto 17 inch laptop or any smaller ones easily. The laptop sleeve is also fully padded from the bottom protecting your device from any shock or damage. This backpack is especially designed for todays fast paced world, where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips. The front pocket is designed to keep your essentials organized and side mesh pockets are perfect for storing your water bottle and umberella. Made of high grade water resistant polyester fabric, this backpack will last you several trips.",₹,2899,,₹,899,682,4,https://m.media-amazon.com/images/I/31w6RMRjg3L._SX342_SY445_.jpg,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue, L (QUILL19CBBLU)",https://www.amazon.in/dp/B09B28TKLG
B019HA8AYG,Brand: Gear,,₹,498,,₹,199,6686,3.7,https://m.media-amazon.com/images/I/41IC6TfakTL._SY445_SX342_.jpg,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,https://www.amazon.in/dp/B019HA8AYG
B084JGJ8PF,Brand: Wesley,,₹,1199,,₹,550,11546,4.3,https://m.media-amazon.com/images/I/41zaQIbMRCL._SX300_SY300_QL70_FMwebp_.jpg,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),https://www.amazon.in/dp/B084JGJ8PF
B01LXNNFDF,URBAN TRIBE,,₹,1999,,₹,939,773,3.9,https://m.media-amazon.com/images/I/41Ueka+5TEL._SY300_SX300_.jpg,"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",https://www.amazon.in/dp/B01LXNNFDF
B08X2T2M8G,Bennett,,₹,1499,,₹,512,6061,4,https://m.media-amazon.com/images/I/71Pk6o+INCL._SY300_SX300_.jpg,Bennett™ Mystic Formal Business Briefcase Bag Crossbody Messenger College Bags For Men Women MacBook INoteBook ITablet Laptop Upto 15.6 Inch | Handbags with Shoulder Straps (Blue) 6 Months Warranty,https://www.amazon.in/dp/B08X2T2M8G
B078GLXMDY,Brand: FUR JADEN,"This durable and lightweight backpack from Fur Jaden can keep you sorted throughout the day while also being super stylish, thus making it the perfect modern and functional accessory for any user – male or female. This backpack can be the perfect complement to your bold and charismatic persona, while its multiple inner chambers can hold all your stuff with convenience. Fur Jaden backpacks are young, vibrant and fashionable accessories which are also a symbol of sophistication. This backpack is high on aesthetics as well as on utility and functionality. This unisex backpack from Fur Jaden comes in an anti-theft design which lets you carry your laptop anywhere with confidence. Keep your belongings secure as your score high on the style quotient with this functional backpack. One of the most striking features of this backpack is that it allows you to charge your phone while you are travelling. The charging dock which comes attached to the backpack allows you to connect your portable charger seamlessly for maximum convenience.The material of this backpack from Fur Jaden is water resistant, which keeps any worries about getting it wet in the rain or accidental splashes at bay. Your laptop and every other belonging will stay safe from water as long as you keep them inside your backpack. This backpack from Fur Jaden comes with substantial capacity to accommodate your laptop and other goods with ease. The large capacity of this backpack can store laptops up to a 15.6 inches without any hassle. Weighing in at only 0.7kg, this Fur Jaden backpack with anti-theft feature is a breeze to carry around. Most of the weight you will feel is that of the goods you carry inside, as the backpack does not impose much weight on the user. This multipurpose and water resistant backpack from Fur Jaden can take you from day to night, thanks to its multiple compartments. With 1 main compartment and 7 small, inner pockets, it lets you store all your belongings and keeps them sorted too. Pattern: Solid.",₹,3500,,₹,839,13806,4,https://m.media-amazon.com/images/I/31BoRbs+FIL._SY300_SX300_.jpg,FUR JADEN Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port For Men Women Boys Girls,https://www.amazon.in/dp/B078GLXMDY
B075MK4TXP,Brand: Gear,,₹,2899,,₹,1085,5779,4.4,https://m.media-amazon.com/images/I/31KnoZcqlJL._SX342_SY445_.jpg,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),https://www.amazon.in/dp/B075MK4TXP
B09VTDMRY7,Brand: FUR JADEN,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",₹,2000,,₹,679,4640,4,https://m.media-amazon.com/images/I/31fAITaT6rL._SX342_SY445_.jpg,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",https://www.amazon.in/dp/B09VTDMRY7
B07MXL986B,ADISA,,₹,1799,,₹,499,3976,4,https://m.media-amazon.com/images/I/41hg2boPqbL._SY445_SX342_.jpg,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women,https://www.amazon.in/dp/B07MXL986B
B0C4GWK9HR,Brand: Elegant,,₹,1376,,₹,799,5,5,https://m.media-amazon.com/images/I/316NmyeUZ4L._SX342_SY445_.jpg,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,https://www.amazon.in/dp/B0C4GWK9HR
B071KNXQ7Y,Nivia,,₹,799,,₹,489,3407,4.2,https://m.media-amazon.com/images/I/31Fv09VoIIL._SX300_SY300_QL70_FMwebp_.jpg,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit,https://www.amazon.in/dp/B071KNXQ7Y
B094DGXXR5,Brand: FUR JADEN,,₹,4000,,₹,1049,216,4.2,https://m.media-amazon.com/images/I/41tOtW1h63L._SY445_SX342_.jpg,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",https://www.amazon.in/dp/B094DGXXR5
B08WQ668WJ,Zipline,"A super-slim design, trendy looks and durable construction - this stylish 36 L backpack from ZIPLINE has got everything that will complement your youthful personality. With its spacious interiors, this unisex backpack is a great option for short road trips, college and work. Ergonomic design Crafted from polyester, this medium backpack is sturdy enough to withstand regular wear and tear gracefully. It features a cushioned base and internal back padding to offer you extra comfort. The padded shoulder straps of this bag can be easily adjusted according to your liking. Spacious Featuring one front pocket and three main compartments, all with speciality zippers, this bag offers you enough space to carry your books, files, coins, travel accessories, stationery, keys and mobile accessories. It comes with the ZIPLINE promise of quality.Product Description",₹,1899,,₹,843,904,3.7,https://m.media-amazon.com/images/I/51dBCe94S1L._SX342_SY445_.jpg,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,https://www.amazon.in/dp/B08WQ668WJ
B07N8GRWTZ,Tommy Hilfiger,,₹,3199,,₹,1919,322,4.1,https://m.media-amazon.com/images/I/31kVlURTdVL._SX342_SY445_.jpg,Tommy Hilfiger Joshua 21 Ltrs Black Laptop Backpack (TH/JOSHUALAP01),https://www.amazon.in/dp/B07N8GRWTZ
B07K8KLB3P,Brand: Wesley,,₹,1199,,₹,448,12998,4.3,https://m.media-amazon.com/images/I/414I0pM3jiL._SX300_SY300_QL70_FMwebp_.jpg,"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",https://www.amazon.in/dp/B07K8KLB3P
